artist,track_name,region,date,streams
Travis Scott,goosebumps,global,2017-04-12,754205
Travis Scott,goosebumps,global,2017-04-13,789394
Travis Scott,goosebumps,global,2017-04-14,805586
Travis Scott,goosebumps,global,2017-04-15,771651
Travis Scott,goosebumps,global,2017-04-16,711949
Travis Scott,goosebumps,global,2017-04-17,783865
Travis Scott,goosebumps,global,2017-04-18,829904
Travis Scott,goosebumps,global,2017-04-19,835473
Travis Scott,goosebumps,global,2017-04-20,865799
Travis Scott,goosebumps,global,2017-04-21,930311
Travis Scott,goosebumps,global,2017-04-22,896210
Travis Scott,goosebumps,global,2017-04-23,825783
Travis Scott,goosebumps,global,2017-04-24,891380
Travis Scott,goosebumps,global,2017-04-25,918445
Travis Scott,goosebumps,global,2017-04-26,940661
Travis Scott,goosebumps,global,2017-04-27,967549
Travis Scott,goosebumps,global,2017-04-28,1002577
Travis Scott,goosebumps,global,2017-04-29,959660
Travis Scott,goosebumps,global,2017-04-30,882176
Travis Scott,goosebumps,global,2017-05-01,922258
Travis Scott,goosebumps,global,2017-05-02,994000
Travis Scott,goosebumps,global,2017-05-03,1000061
Travis Scott,goosebumps,global,2017-05-04,1014424
Travis Scott,goosebumps,global,2017-05-05,1045603
Travis Scott,goosebumps,global,2017-05-06,981214
Travis Scott,goosebumps,global,2017-05-07,862749
Travis Scott,goosebumps,global,2017-05-08,946765
Travis Scott,goosebumps,global,2017-05-09,1014170
Travis Scott,goosebumps,global,2017-05-10,1029285
Travis Scott,goosebumps,global,2017-05-11,1053169
Travis Scott,goosebumps,global,2017-05-12,1096644
Travis Scott,goosebumps,global,2017-05-13,1030980
Travis Scott,goosebumps,global,2017-05-14,921748
Travis Scott,goosebumps,global,2017-05-15,1005525
Travis Scott,goosebumps,global,2017-05-16,1024977
Travis Scott,goosebumps,global,2017-05-17,1041888
Travis Scott,goosebumps,global,2017-05-18,1050113
Travis Scott,goosebumps,global,2017-05-19,1071174
Travis Scott,goosebumps,global,2017-05-20,1006300
Travis Scott,goosebumps,global,2017-05-21,916514
Travis Scott,goosebumps,global,2017-05-22,980359
Travis Scott,goosebumps,global,2017-05-23,1013296
Travis Scott,goosebumps,global,2017-05-24,1033313
Travis Scott,goosebumps,global,2017-05-25,1059689
Travis Scott,goosebumps,global,2017-05-26,1112990
Travis Scott,goosebumps,global,2017-05-27,1047418
Travis Scott,goosebumps,global,2017-05-28,958196
Travis Scott,goosebumps,global,2017-05-29,976013
Travis Scott,goosebumps,global,2017-06-01,1072798
Travis Scott,goosebumps,global,2017-06-03,1037652
Travis Scott,goosebumps,global,2017-06-04,961751
Travis Scott,goosebumps,global,2017-06-05,1008173
Travis Scott,goosebumps,global,2017-06-06,1064757
Travis Scott,goosebumps,global,2017-06-07,1084538
Travis Scott,goosebumps,global,2017-06-08,1084783
Travis Scott,goosebumps,global,2017-06-09,1117038
Travis Scott,goosebumps,global,2017-06-10,1010961
Travis Scott,goosebumps,global,2017-06-11,939763
Travis Scott,goosebumps,global,2017-06-12,997674
Travis Scott,goosebumps,global,2017-06-13,1007246
Travis Scott,goosebumps,global,2017-06-14,1033076
Travis Scott,goosebumps,global,2017-06-15,1047694
Travis Scott,goosebumps,global,2017-06-16,1066492
Travis Scott,goosebumps,global,2017-06-17,1028179
Travis Scott,goosebumps,global,2017-06-18,940886
Travis Scott,goosebumps,global,2017-06-19,1014944
Travis Scott,goosebumps,global,2017-06-20,1046917
Travis Scott,goosebumps,global,2017-06-21,1037421
Travis Scott,goosebumps,global,2017-06-22,1041769
Travis Scott,goosebumps,global,2017-06-23,1052086
Travis Scott,goosebumps,global,2017-06-24,997482
Travis Scott,goosebumps,global,2017-06-25,928369
Travis Scott,goosebumps,global,2017-06-26,998789
Travis Scott,goosebumps,global,2017-06-27,1005418
Travis Scott,goosebumps,global,2017-06-28,993228
Travis Scott,goosebumps,global,2017-06-29,1026723
Travis Scott,goosebumps,global,2017-06-30,1057659
Travis Scott,goosebumps,global,2017-07-01,1016519
Travis Scott,goosebumps,global,2017-07-02,932309
Travis Scott,goosebumps,global,2017-07-03,983764
Travis Scott,goosebumps,global,2017-07-04,979421
Travis Scott,goosebumps,global,2017-07-05,976061
Travis Scott,goosebumps,global,2017-07-06,1009393
Travis Scott,goosebumps,global,2017-07-07,1033966
Travis Scott,goosebumps,global,2017-07-08,983957
Travis Scott,goosebumps,global,2017-07-09,926399
Travis Scott,goosebumps,global,2017-07-10,973651
Travis Scott,goosebumps,global,2017-07-11,986279
Travis Scott,goosebumps,global,2017-07-12,981737
Travis Scott,goosebumps,global,2017-07-13,1001268
Travis Scott,goosebumps,global,2017-07-14,1036209
Travis Scott,goosebumps,global,2017-07-15,996185
Travis Scott,goosebumps,global,2017-07-16,919222
Travis Scott,goosebumps,global,2017-07-17,966498
Travis Scott,goosebumps,global,2017-07-18,978363
Travis Scott,goosebumps,global,2017-07-19,968013
Travis Scott,goosebumps,global,2017-07-20,966971
Travis Scott,goosebumps,global,2017-07-21,990466
Travis Scott,goosebumps,global,2017-07-22,950005
Travis Scott,goosebumps,global,2017-07-23,876476
Travis Scott,goosebumps,global,2017-07-24,919913
Travis Scott,goosebumps,global,2017-07-25,946493
Travis Scott,goosebumps,global,2017-07-26,951428
Travis Scott,goosebumps,global,2017-07-27,967132
Travis Scott,goosebumps,global,2017-07-28,989439
Travis Scott,goosebumps,global,2017-07-29,950421
Travis Scott,goosebumps,global,2017-07-30,880295
Travis Scott,goosebumps,global,2017-07-31,925893
Travis Scott,goosebumps,global,2017-08-01,939862
Travis Scott,goosebumps,global,2017-08-02,939133
Travis Scott,goosebumps,global,2017-08-03,949968
Travis Scott,goosebumps,global,2017-08-04,971082
Travis Scott,goosebumps,global,2017-08-05,935712
Travis Scott,goosebumps,global,2017-08-06,876229
Travis Scott,goosebumps,global,2017-08-07,911300
Travis Scott,goosebumps,global,2017-08-08,931047
Travis Scott,goosebumps,global,2017-08-09,954057
Travis Scott,goosebumps,global,2017-08-10,968757
Travis Scott,goosebumps,global,2017-08-11,986837
Travis Scott,goosebumps,global,2017-08-12,946505
Travis Scott,goosebumps,global,2017-08-13,890579
Travis Scott,goosebumps,global,2017-08-14,916734
Travis Scott,goosebumps,global,2017-08-15,918303
Travis Scott,goosebumps,global,2017-08-16,917987
Travis Scott,goosebumps,global,2017-08-17,927743
Travis Scott,goosebumps,global,2017-08-18,957968
Travis Scott,goosebumps,global,2017-08-19,903443
Travis Scott,goosebumps,global,2017-08-20,844190
Travis Scott,goosebumps,global,2017-08-21,861618
Travis Scott,goosebumps,global,2017-08-22,902559
Travis Scott,goosebumps,global,2017-08-23,910332
Travis Scott,goosebumps,global,2017-08-24,938493
Travis Scott,goosebumps,global,2017-08-25,967970
Travis Scott,goosebumps,global,2017-08-26,942384
Travis Scott,goosebumps,global,2017-08-27,807015
Travis Scott,goosebumps,global,2017-08-28,875344
Travis Scott,goosebumps,global,2017-08-29,917429
Travis Scott,goosebumps,global,2017-08-30,930498
Travis Scott,goosebumps,global,2017-08-31,940604
Travis Scott,goosebumps,global,2017-09-01,985831
Travis Scott,goosebumps,global,2017-09-02,930487
Travis Scott,goosebumps,global,2017-09-03,859433
Travis Scott,goosebumps,global,2017-09-04,880473
Travis Scott,goosebumps,global,2017-09-05,888581
Travis Scott,goosebumps,global,2017-09-06,907742
Travis Scott,goosebumps,global,2017-09-07,947695
Travis Scott,goosebumps,global,2017-09-08,980028
Travis Scott,goosebumps,global,2017-09-09,927956
Travis Scott,goosebumps,global,2017-09-10,850685
Travis Scott,goosebumps,global,2017-09-11,879941
Travis Scott,goosebumps,global,2017-09-12,920137
Travis Scott,goosebumps,global,2017-09-13,939947
Travis Scott,goosebumps,global,2017-09-14,969904
Travis Scott,goosebumps,global,2017-09-15,1018931
Travis Scott,goosebumps,global,2017-09-16,974017
Travis Scott,goosebumps,global,2017-09-17,868474
Travis Scott,goosebumps,global,2017-09-18,925092
Travis Scott,goosebumps,global,2017-09-19,959690
Travis Scott,goosebumps,global,2017-09-20,970889
Travis Scott,goosebumps,global,2017-09-21,994987
Travis Scott,goosebumps,global,2017-09-22,1041127
Travis Scott,goosebumps,global,2017-09-23,1002650
Travis Scott,goosebumps,global,2017-09-24,906825
Travis Scott,goosebumps,global,2017-09-25,952393
Travis Scott,goosebumps,global,2017-09-26,981558
Travis Scott,goosebumps,global,2017-09-27,998177
Travis Scott,goosebumps,global,2017-09-28,1019260
Travis Scott,goosebumps,global,2017-09-29,1046840
Travis Scott,goosebumps,global,2017-09-30,960467
Travis Scott,goosebumps,global,2017-10-01,859924
Travis Scott,goosebumps,global,2017-10-02,921360
Travis Scott,goosebumps,global,2017-10-03,948786
Travis Scott,goosebumps,global,2017-10-04,966347
Travis Scott,goosebumps,global,2017-10-05,988411
Travis Scott,goosebumps,global,2017-10-06,1029707
Travis Scott,goosebumps,global,2017-10-07,960148
Travis Scott,goosebumps,global,2017-10-08,858403
Travis Scott,goosebumps,global,2017-10-09,912735
Travis Scott,goosebumps,global,2017-10-10,926657
Travis Scott,goosebumps,global,2017-10-11,928990
Travis Scott,goosebumps,global,2017-10-12,962169
Travis Scott,goosebumps,global,2017-10-13,1007836
Travis Scott,goosebumps,global,2017-10-14,940164
Travis Scott,goosebumps,global,2017-10-15,858491
Travis Scott,goosebumps,global,2017-10-16,913991
Travis Scott,goosebumps,global,2017-10-17,931585
Travis Scott,goosebumps,global,2017-10-18,931694
Travis Scott,goosebumps,global,2017-10-19,959310
Travis Scott,goosebumps,global,2017-10-20,997954
Travis Scott,goosebumps,global,2017-10-21,927043
Travis Scott,goosebumps,global,2017-10-22,841664
Travis Scott,goosebumps,global,2017-10-23,921377
Travis Scott,goosebumps,global,2017-10-24,948128
Travis Scott,goosebumps,global,2017-10-25,958369
Travis Scott,goosebumps,global,2017-10-26,969083
Travis Scott,goosebumps,global,2017-10-27,1017598
Travis Scott,goosebumps,global,2017-10-28,935224
Travis Scott,goosebumps,global,2017-10-29,863179
Travis Scott,goosebumps,global,2017-10-30,897953
Travis Scott,goosebumps,global,2017-10-31,1009669
Travis Scott,goosebumps,global,2017-11-01,918146
Travis Scott,goosebumps,global,2017-11-02,934107
Travis Scott,goosebumps,global,2017-11-03,972162
Travis Scott,goosebumps,global,2017-11-04,889698
Travis Scott,goosebumps,global,2017-11-05,808065
Travis Scott,goosebumps,global,2017-11-06,879048
Travis Scott,goosebumps,global,2017-11-07,919429
Travis Scott,goosebumps,global,2017-11-08,935896
Travis Scott,goosebumps,global,2017-11-09,947384
Travis Scott,goosebumps,global,2017-11-10,975737
Travis Scott,goosebumps,global,2017-11-11,920390
Travis Scott,goosebumps,global,2017-11-12,828446
Travis Scott,goosebumps,global,2017-11-13,876521
Travis Scott,goosebumps,global,2017-11-14,906062
Travis Scott,goosebumps,global,2017-11-15,923756
Travis Scott,goosebumps,global,2017-11-16,929863
Travis Scott,goosebumps,global,2017-11-17,956480
Travis Scott,goosebumps,global,2017-11-18,904015
Travis Scott,goosebumps,global,2017-11-19,822122
Travis Scott,goosebumps,global,2017-11-20,864022
Travis Scott,goosebumps,global,2017-11-21,910137
Travis Scott,goosebumps,global,2017-11-22,946492
Travis Scott,goosebumps,global,2017-11-23,889551
Travis Scott,goosebumps,global,2017-11-24,857160
Travis Scott,goosebumps,global,2017-11-25,850808
Travis Scott,goosebumps,global,2017-11-26,819701
Travis Scott,goosebumps,global,2017-11-27,867874
Travis Scott,goosebumps,global,2017-11-28,879050
Travis Scott,goosebumps,global,2017-11-29,892366
Travis Scott,goosebumps,global,2017-11-30,903673
Travis Scott,goosebumps,global,2017-12-01,942442
Travis Scott,goosebumps,global,2017-12-02,884952
Travis Scott,goosebumps,global,2017-12-03,800714
Travis Scott,goosebumps,global,2017-12-04,852265
Travis Scott,goosebumps,global,2017-12-05,889591
Travis Scott,goosebumps,global,2017-12-06,906479
Travis Scott,goosebumps,global,2017-12-07,946776
Travis Scott,goosebumps,global,2017-12-08,955276
Travis Scott,goosebumps,global,2017-12-09,879357
Travis Scott,goosebumps,global,2017-12-10,791592
Travis Scott,goosebumps,global,2017-12-11,854429
Travis Scott,goosebumps,global,2017-12-12,879134
Travis Scott,goosebumps,global,2017-12-13,880103
Travis Scott,goosebumps,global,2017-12-14,888616
Travis Scott,goosebumps,global,2017-12-15,885984
Travis Scott,goosebumps,global,2017-12-16,820906
Travis Scott,goosebumps,global,2017-12-17,744593
Travis Scott,goosebumps,global,2017-12-18,813049
Travis Scott,goosebumps,global,2017-12-19,847118
Travis Scott,goosebumps,global,2017-12-20,856881
Travis Scott,goosebumps,global,2017-12-21,868358
Travis Scott,goosebumps,global,2017-12-22,856929
Travis Scott,goosebumps,global,2017-12-23,790282
Travis Scott,goosebumps,global,2017-12-24,714084
Travis Scott,goosebumps,global,2017-12-25,630788
Travis Scott,goosebumps,global,2017-12-26,726172
Travis Scott,goosebumps,global,2017-12-27,799089
Travis Scott,goosebumps,global,2017-12-28,834278
Travis Scott,goosebumps,global,2017-12-29,847827
Travis Scott,goosebumps,global,2017-12-30,877609
Travis Scott,goosebumps,global,2017-12-31,968578
Travis Scott,goosebumps,global,2018-01-01,788411
Travis Scott,goosebumps,global,2018-01-02,800450
Travis Scott,goosebumps,global,2018-01-03,831275
Travis Scott,goosebumps,global,2018-01-04,832942
Travis Scott,goosebumps,global,2018-01-05,866040
Travis Scott,goosebumps,global,2018-01-06,850723
Travis Scott,goosebumps,global,2018-01-07,784866
Travis Scott,goosebumps,global,2018-01-08,836263
Travis Scott,goosebumps,global,2018-01-09,855657
Ed Sheeran,Happier,global,2017-03-03,3245844
Ed Sheeran,Happier,global,2017-03-04,3208787
Ed Sheeran,Happier,global,2017-03-05,3076365
Ed Sheeran,Happier,global,2017-03-07,3464020
Ed Sheeran,Happier,global,2017-03-08,3307967
Ed Sheeran,Happier,global,2017-03-09,3162786
Ed Sheeran,Happier,global,2017-03-10,2941931
Ed Sheeran,Happier,global,2017-03-11,2629265
Ed Sheeran,Happier,global,2017-03-12,2436323
Ed Sheeran,Happier,global,2017-03-13,2590626
Ed Sheeran,Happier,global,2017-03-14,2444505
Ed Sheeran,Happier,global,2017-03-15,2365288
Ed Sheeran,Happier,global,2017-03-16,2300431
Ed Sheeran,Happier,global,2017-03-17,2220692
Ed Sheeran,Happier,global,2017-03-18,2026433
Ed Sheeran,Happier,global,2017-03-19,1892955
Ed Sheeran,Happier,global,2017-03-20,1952553
Ed Sheeran,Happier,global,2017-03-21,1900860
Ed Sheeran,Happier,global,2017-03-22,1846405
Ed Sheeran,Happier,global,2017-03-23,1812006
Ed Sheeran,Happier,global,2017-03-24,1760165
Ed Sheeran,Happier,global,2017-03-25,1663033
Ed Sheeran,Happier,global,2017-03-26,1587549
Ed Sheeran,Happier,global,2017-03-27,1740349
Ed Sheeran,Happier,global,2017-03-28,1918468
Ed Sheeran,Happier,global,2017-03-29,1963814
Ed Sheeran,Happier,global,2017-03-30,1919888
Ed Sheeran,Happier,global,2017-03-31,1709088
Ed Sheeran,Happier,global,2017-04-01,1523919
Ed Sheeran,Happier,global,2017-04-02,1414401
Ed Sheeran,Happier,global,2017-04-03,1509890
Ed Sheeran,Happier,global,2017-04-04,1488231
Ed Sheeran,Happier,global,2017-04-05,1460796
Ed Sheeran,Happier,global,2017-04-06,1427149
Ed Sheeran,Happier,global,2017-04-07,1385743
Ed Sheeran,Happier,global,2017-04-08,1242972
Ed Sheeran,Happier,global,2017-04-09,1122868
Ed Sheeran,Happier,global,2017-04-10,1267840
Ed Sheeran,Happier,global,2017-04-11,1274805
Ed Sheeran,Happier,global,2017-04-12,1258702
Ed Sheeran,Happier,global,2017-04-13,1243193
Ed Sheeran,Happier,global,2017-04-14,1181771
Ed Sheeran,Happier,global,2017-04-15,1057940
Ed Sheeran,Happier,global,2017-04-16,981202
Ed Sheeran,Happier,global,2017-04-17,1062268
Ed Sheeran,Happier,global,2017-04-18,1069261
Ed Sheeran,Happier,global,2017-04-19,1045377
Ed Sheeran,Happier,global,2017-04-20,1031193
Ed Sheeran,Happier,global,2017-04-21,1020622
Ed Sheeran,Happier,global,2017-04-22,966121
Ed Sheeran,Happier,global,2017-04-23,905860
Ed Sheeran,Happier,global,2017-04-24,961021
Ed Sheeran,Happier,global,2017-04-25,962758
Ed Sheeran,Happier,global,2017-04-26,948742
Ed Sheeran,Happier,global,2017-04-27,903408
Ed Sheeran,Happier,global,2017-04-28,883955
Ed Sheeran,Happier,global,2017-04-29,837994
Ed Sheeran,Happier,global,2017-04-30,801804
Ed Sheeran,Happier,global,2017-05-01,840602
Ed Sheeran,Happier,global,2017-05-02,841524
Ed Sheeran,Happier,global,2017-05-03,823190
Ed Sheeran,Happier,global,2017-05-04,836115
Ed Sheeran,Happier,global,2017-05-05,827495
Ed Sheeran,Happier,global,2017-05-06,781419
Ed Sheeran,Happier,global,2017-05-07,754783
Ed Sheeran,Happier,global,2017-05-08,806293
Ed Sheeran,Happier,global,2017-05-09,811499
Ed Sheeran,Happier,global,2017-05-10,806326
Ed Sheeran,Happier,global,2017-05-11,803107
Ed Sheeran,Happier,global,2017-05-12,784326
Ed Sheeran,Happier,global,2017-05-13,702784
Ed Sheeran,Happier,global,2017-05-14,677276
Ed Sheeran,Happier,global,2017-05-15,742744
Ed Sheeran,Happier,global,2017-05-16,754427
Ed Sheeran,Happier,global,2017-05-17,727369
Ed Sheeran,Happier,global,2017-05-18,700467
Ed Sheeran,Happier,global,2017-05-19,683973
Ed Sheeran,Happier,global,2017-05-20,640449
Ed Sheeran,Happier,global,2017-05-21,623359
Ed Sheeran,Happier,global,2017-05-22,658134
Ed Sheeran,Happier,global,2017-05-23,664759
Ed Sheeran,Happier,global,2017-05-24,651007
Ed Sheeran,Happier,global,2017-05-25,643564
Ed Sheeran,Happier,global,2017-05-26,634461
Ed Sheeran,Happier,global,2017-05-27,580295
Ed Sheeran,Happier,global,2017-05-28,565823
Ed Sheeran,Happier,global,2017-05-29,604962
Ed Sheeran,Happier,global,2017-06-01,608164
Ed Sheeran,Happier,global,2017-06-03,547127
Ed Sheeran,Happier,global,2017-06-04,530953
Ed Sheeran,Happier,global,2017-06-05,577629
Ed Sheeran,Happier,global,2017-06-06,585656
Ed Sheeran,Happier,global,2017-06-07,651663
Ed Sheeran,Happier,global,2017-06-08,649390
Ed Sheeran,Happier,global,2017-06-09,615887
Ed Sheeran,Happier,global,2017-06-10,566208
Ed Sheeran,Happier,global,2017-06-11,548798
Ed Sheeran,Happier,global,2017-06-12,596259
Ed Sheeran,Happier,global,2017-06-13,588896
Ed Sheeran,Happier,global,2017-06-14,581180
Ed Sheeran,Happier,global,2017-06-15,573228
Ed Sheeran,Happier,global,2017-06-16,565024
Ed Sheeran,Happier,global,2017-06-17,542734
Ed Sheeran,Happier,global,2017-06-18,518545
Ed Sheeran,Happier,global,2017-06-19,546455
Ed Sheeran,Happier,global,2017-06-20,549339
Ed Sheeran,Happier,global,2017-06-21,545505
Ed Sheeran,Happier,global,2017-06-22,551042
Ed Sheeran,Happier,global,2017-06-23,538310
Ed Sheeran,Happier,global,2017-06-24,507318
Ed Sheeran,Happier,global,2017-06-25,497977
Ed Sheeran,Happier,global,2017-06-26,543850
Ed Sheeran,Happier,global,2017-06-27,529718
Ed Sheeran,Happier,global,2017-06-28,537203
Ed Sheeran,Happier,global,2017-06-29,538174
Ed Sheeran,Happier,global,2017-06-30,540627
Ed Sheeran,Happier,global,2017-07-01,505725
Ed Sheeran,Happier,global,2017-07-02,481939
Ed Sheeran,Happier,global,2017-07-03,513637
Ed Sheeran,Happier,global,2017-07-04,502019
Ed Sheeran,Happier,global,2017-07-05,510793
Ed Sheeran,Happier,global,2017-07-06,524865
Ed Sheeran,Happier,global,2017-07-07,530400
Ed Sheeran,Happier,global,2017-07-08,531474
Ed Sheeran,Happier,global,2017-07-09,499280
Ed Sheeran,Happier,global,2017-07-10,539885
Ed Sheeran,Happier,global,2017-07-11,552749
Ed Sheeran,Happier,global,2017-07-12,549722
Ed Sheeran,Happier,global,2017-07-13,545138
Ed Sheeran,Happier,global,2017-07-14,538661
Ed Sheeran,Happier,global,2017-07-15,503782
Ed Sheeran,Happier,global,2017-07-16,488042
Ed Sheeran,Happier,global,2017-07-17,532133
Ed Sheeran,Happier,global,2017-07-18,543538
Ed Sheeran,Happier,global,2017-07-19,539898
Ed Sheeran,Happier,global,2017-07-20,534114
Ed Sheeran,Happier,global,2017-07-22,495696
Ed Sheeran,Happier,global,2017-07-23,482866
Ed Sheeran,Happier,global,2017-07-24,525446
Ed Sheeran,Happier,global,2017-07-25,524794
Ed Sheeran,Happier,global,2017-07-26,525047
Ed Sheeran,Happier,global,2017-07-27,526601
Ed Sheeran,Happier,global,2017-07-28,519799
Ed Sheeran,Happier,global,2017-07-29,489679
Ed Sheeran,Happier,global,2017-07-30,475292
Ed Sheeran,Happier,global,2017-07-31,498193
Ed Sheeran,Happier,global,2017-08-01,497968
Ed Sheeran,Happier,global,2017-08-02,500305
Ed Sheeran,Happier,global,2017-08-03,501218
Ed Sheeran,Happier,global,2017-08-04,495097
Ed Sheeran,Happier,global,2017-08-05,466429
Ed Sheeran,Happier,global,2017-08-06,450883
Ed Sheeran,Happier,global,2017-08-07,485810
Ed Sheeran,Happier,global,2017-08-08,490733
Ed Sheeran,Happier,global,2017-08-09,491479
Ed Sheeran,Happier,global,2017-08-10,490539
Ed Sheeran,Happier,global,2017-08-11,489961
Ed Sheeran,Happier,global,2017-08-12,464392
Ed Sheeran,Happier,global,2017-08-13,452870
Ed Sheeran,Happier,global,2017-08-14,477472
Ed Sheeran,Happier,global,2017-08-15,480081
Ed Sheeran,Happier,global,2017-08-16,483326
Ed Sheeran,Happier,global,2017-08-17,480761
Ed Sheeran,Happier,global,2017-08-18,481199
Ed Sheeran,Happier,global,2017-08-19,452589
Ed Sheeran,Happier,global,2017-08-20,442463
Ed Sheeran,Happier,global,2017-08-21,466168
Ed Sheeran,Happier,global,2017-08-22,477543
Ed Sheeran,Happier,global,2017-08-23,476719
Ed Sheeran,Happier,global,2017-08-24,470940
Ed Sheeran,Happier,global,2017-08-27,427766
Ed Sheeran,Happier,global,2017-08-28,474112
Ed Sheeran,Happier,global,2017-08-29,481725
Ed Sheeran,Happier,global,2017-08-30,499389
Ed Sheeran,Happier,global,2017-08-31,489370
Ed Sheeran,Happier,global,2017-09-01,483815
Ed Sheeran,Happier,global,2017-09-02,447157
Ed Sheeran,Happier,global,2017-09-03,445549
Ed Sheeran,Happier,global,2017-09-04,482984
Ed Sheeran,Happier,global,2017-09-05,493344
Ed Sheeran,Happier,global,2017-09-06,498324
Ed Sheeran,Happier,global,2017-09-07,496508
Ed Sheeran,Happier,global,2017-09-08,488544
Ed Sheeran,Happier,global,2017-09-09,444893
Ed Sheeran,Happier,global,2017-09-10,443743
Ed Sheeran,Happier,global,2017-09-11,470869
Ed Sheeran,Happier,global,2017-09-12,485055
Ed Sheeran,Happier,global,2017-09-13,490944
Ed Sheeran,Happier,global,2017-09-14,489196
Ed Sheeran,Happier,global,2017-09-17,450358
Ed Sheeran,Happier,global,2017-09-18,501406
Ed Sheeran,Happier,global,2017-09-19,504415
Ed Sheeran,Happier,global,2017-09-20,506705
Ed Sheeran,Happier,global,2017-09-21,500109
Ed Sheeran,Happier,global,2017-09-23,481805
Ed Sheeran,Happier,global,2017-09-24,477974
Ed Sheeran,Happier,global,2017-09-25,517931
Ed Sheeran,Happier,global,2017-09-26,520566
Ed Sheeran,Happier,global,2017-09-27,522990
Ed Sheeran,Happier,global,2017-09-28,515521
Ed Sheeran,Happier,global,2017-09-30,474456
Ed Sheeran,Happier,global,2017-10-01,478906
Ed Sheeran,Happier,global,2017-10-02,522342
Ed Sheeran,Happier,global,2017-10-03,532471
Ed Sheeran,Happier,global,2017-10-04,536609
Ed Sheeran,Happier,global,2017-10-05,529561
Ed Sheeran,Happier,global,2017-10-06,519188
Ed Sheeran,Happier,global,2017-10-07,488644
Ed Sheeran,Happier,global,2017-10-08,495534
Ed Sheeran,Happier,global,2017-10-09,525310
Ed Sheeran,Happier,global,2017-10-10,534829
Ed Sheeran,Happier,global,2017-10-11,531429
Ed Sheeran,Happier,global,2017-10-12,530947
Ed Sheeran,Happier,global,2017-10-13,521438
Ed Sheeran,Happier,global,2017-10-14,489430
Ed Sheeran,Happier,global,2017-10-15,499365
Ed Sheeran,Happier,global,2017-10-16,539302
Ed Sheeran,Happier,global,2017-10-17,553434
Ed Sheeran,Happier,global,2017-10-18,544779
Ed Sheeran,Happier,global,2017-10-19,538274
Ed Sheeran,Happier,global,2017-10-20,542255
Ed Sheeran,Happier,global,2017-10-21,507582
Ed Sheeran,Happier,global,2017-10-22,516208
Ed Sheeran,Happier,global,2017-10-23,560261
Ed Sheeran,Happier,global,2017-10-24,559575
Ed Sheeran,Happier,global,2017-10-25,560363
Ed Sheeran,Happier,global,2017-10-26,550841
Ed Sheeran,Happier,global,2017-10-27,533288
Ed Sheeran,Happier,global,2017-10-28,485617
Ed Sheeran,Happier,global,2017-10-29,490571
Ed Sheeran,Happier,global,2017-10-30,534277
Ed Sheeran,Happier,global,2017-10-31,515965
Ed Sheeran,Happier,global,2017-11-01,511825
Ed Sheeran,Happier,global,2017-11-02,536729
Ed Sheeran,Happier,global,2017-11-03,535061
Ed Sheeran,Happier,global,2017-11-04,492429
Ed Sheeran,Happier,global,2017-11-05,501409
Ed Sheeran,Happier,global,2017-11-06,533724
Ed Sheeran,Happier,global,2017-11-07,537731
Ed Sheeran,Happier,global,2017-11-08,541991
Ed Sheeran,Happier,global,2017-11-09,549220
Ed Sheeran,Happier,global,2017-11-10,558552
Ed Sheeran,Happier,global,2017-11-11,517910
Ed Sheeran,Happier,global,2017-11-12,529593
Ed Sheeran,Happier,global,2017-11-13,568411
Ed Sheeran,Happier,global,2017-11-14,573521
Ed Sheeran,Happier,global,2017-11-15,577791
Ed Sheeran,Happier,global,2017-11-16,565973
Ed Sheeran,Happier,global,2017-11-17,552593
Ed Sheeran,Happier,global,2017-11-18,510636
Ed Sheeran,Happier,global,2017-11-19,512737
Ed Sheeran,Happier,global,2017-11-20,548187
Ed Sheeran,Happier,global,2017-11-21,559809
Ed Sheeran,Happier,global,2017-11-22,555331
Ed Sheeran,Happier,global,2017-11-23,530619
Ed Sheeran,Happier,global,2017-11-24,504746
Ed Sheeran,Happier,global,2017-11-25,498490
Ed Sheeran,Happier,global,2017-11-26,513762
Ed Sheeran,Happier,global,2017-11-27,557269
Ed Sheeran,Happier,global,2017-11-28,566506
Ed Sheeran,Happier,global,2017-11-29,568563
Ed Sheeran,Happier,global,2017-11-30,561850
Ed Sheeran,Happier,global,2017-12-01,606710
Ed Sheeran,Happier,global,2017-12-02,552981
Ed Sheeran,Happier,global,2017-12-03,551491
Ed Sheeran,Happier,global,2017-12-04,602774
Ed Sheeran,Happier,global,2017-12-05,623719
Ed Sheeran,Happier,global,2017-12-06,634163
Ed Sheeran,Happier,global,2017-12-07,636782
Ed Sheeran,Happier,global,2017-12-08,609698
Ed Sheeran,Happier,global,2017-12-09,565013
Ed Sheeran,Happier,global,2017-12-10,551719
Ed Sheeran,Happier,global,2017-12-11,608890
Ed Sheeran,Happier,global,2017-12-12,620067
Ed Sheeran,Happier,global,2017-12-13,608256
Ed Sheeran,Happier,global,2017-12-14,607285
Ed Sheeran,Happier,global,2017-12-15,613871
Ed Sheeran,Happier,global,2017-12-17,568258
Ed Sheeran,Happier,global,2017-12-18,623214
Ed Sheeran,Happier,global,2017-12-19,635200
Ed Sheeran,Happier,global,2017-12-20,633952
Ed Sheeran,Happier,global,2017-12-21,619828
Ed Sheeran,Happier,global,2017-12-26,566641
Ed Sheeran,Happier,global,2017-12-27,608880
Ed Sheeran,Happier,global,2017-12-28,606089
